,Target,Source
2,Does Melania Trump have children?,Query: Does she have children? |||| Context: What did Melania Trump do before she was married? ||| An immigration attorney and former New Jersey mayor who worked for the Trump Organization said Melania Trump received a green card âbased on marriageâ before she was married to Donald Trump but now denies the statement. The comments were made to Univision. ||| What is Melania Trump's religion? ||| Melania Trump Takes On Behar: âI Had to Show My Birth Certificateâ (Video) |||| Reformulation: 
3,How old is Barron Trump?,"Query: How old is he? |||| Context: Does Melania Trump have children? ||| The pair have one child together, 10-year-old Barron Trump When did Melania marry Donald Trump? ||| What did Melania Trump do before she was married? ||| An immigration attorney and former New Jersey mayor who worked for the Trump Organization said Melania Trump received a green card âbased on marriageâ before she was married to Donald Trump but now denies the statement. The comments were made to Univision. ||| What is Melania Trump's religion? ||| Melania Trump Takes On Behar: âI Had to Show My Birth Certificateâ (Video) |||| Reformulation: "
4,Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club?,"Query: They met at the Kit Kat Club?  Where is that? |||| Context: How old is Barron Trump? ||| Washington Post. Barron Trump, the 11-year-old son of President Donald Trump and first lady Melania Trump, will attend the private St. Andrew's Episcopal School in Potomac, Maryland, this fall after he moves from New York to Washington with his mother. ||| Does Melania Trump have children? ||| The pair have one child together, 10-year-old Barron Trump When did Melania marry Donald Trump? ||| What did Melania Trump do before she was married? ||| An immigration attorney and former New Jersey mayor who worked for the Trump Organization said Melania Trump received a green card âbased on marriageâ before she was married to Donald Trump but now denies the statement. The comments were made to Univision. ||| What is Melania Trump's religion? ||| Melania Trump Takes On Behar: âI Had to Show My Birth Certificateâ (Video) |||| Reformulation: "
5,When did Melania Trump become a model?,"Query: When did she become a model? |||| Context: Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| Meet Melania Trump, a new model for first lady. Melania Trump finds herself directly in the 2016 U.S. presidential campaign spotlight. ||| How old is Barron Trump? ||| Washington Post. Barron Trump, the 11-year-old son of President Donald Trump and first lady Melania Trump, will attend the private St. Andrew's Episcopal School in Potomac, Maryland, this fall after he moves from New York to Washington with his mother. ||| Does Melania Trump have children? ||| The pair have one child together, 10-year-old Barron Trump When did Melania marry Donald Trump? ||| What did Melania Trump do before she was married? ||| An immigration attorney and former New Jersey mayor who worked for the Trump Organization said Melania Trump received a green card âbased on marriageâ before she was married to Donald Trump but now denies the statement. The comments were made to Univision. ||| What is Melania Trump's religion? || |||| Reformulation: "
6,Does the public pay the First Lady of the United States?,"Query: Do we pay the First Lady? |||| Context: When did Melania Trump become a model? ||| Melania Trump is the current First Lady of the United States and wife of the 45th U.S. President Donald Trump. She was born in Novo Mesto, Slovenia and grew up in Sevnica, in the Lower Sava Valley. ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| Meet Melania Trump, a new model for first lady. Melania Trump finds herself directly in the 2016 U.S. presidential campaign spotlight. ||| How old is Barron Trump? ||| Washington Post. Barron Trump, the 11-year-old son of President Donald Trump and first lady Melania Trump, will attend the private St. Andrew's Episcopal School in Potomac, Maryland, this fall after he moves from New York to Washington with his mother. ||| Does Melania Trump have children? ||| The pair have one child together, 10-year-old Barron Trump When did Melania marry Donald Trump? ||| What did Melania Trump do before she was married? ||| An immigration attorney and former New Jersey mayor who  |||| Reformulation: "
7,Does the public pay Ivanka Trump?,"Query: What about Ivanka? |||| Context: Does the public pay the First Lady of the United States? ||| First Lady Michelle Obama. The first lady of the United States is not elected, has no constitutional duties and receives no salary, but that doesnât mean the position is without its privileges â including a staff of 22 White House employees who make a combined nearly $1.5 million per year. ||| When did Melania Trump become a model? ||| Melania Trump is the current First Lady of the United States and wife of the 45th U.S. President Donald Trump. She was born in Novo Mesto, Slovenia and grew up in Sevnica, in the Lower Sava Valley. ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| Meet Melania Trump, a new model for first lady. Melania Trump finds herself directly in the 2016 U.S. presidential campaign spotlight. ||| How old is Barron Trump? ||| Washington Post. Barron Trump, the 11-year-old son of President Donald Trump and first lady Melania Trump, will attend the private St. Andrew's E |||| Reformulation: "
8,Does the public pay Jared Kushner?,"Query: And Jared? |||| Context: Does the public pay Ivanka Trump? ||| Ivanka Trump is now officially an employee of the U.S. government. The White House announced Wednesday that she will take no pay and serve as an assistant to the president. ||| Does the public pay the First Lady of the United States? ||| First Lady Michelle Obama. The first lady of the United States is not elected, has no constitutional duties and receives no salary, but that doesnât mean the position is without its privileges â including a staff of 22 White House employees who make a combined nearly $1.5 million per year. ||| When did Melania Trump become a model? ||| Melania Trump is the current First Lady of the United States and wife of the 45th U.S. President Donald Trump. She was born in Novo Mesto, Slovenia and grew up in Sevnica, in the Lower Sava Valley. ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| Meet Melania Trump, a new model for first lady. Melania Trump finds herself directly in the 2016 U |||| Reformulation: "
9,What does Jared Kushner do at the White House?,"Query: What does he do at the White House? |||| Context: Does the public pay Jared Kushner? |||  ||| Does the public pay Ivanka Trump? ||| Ivanka Trump is now officially an employee of the U.S. government. The White House announced Wednesday that she will take no pay and serve as an assistant to the president. ||| Does the public pay the First Lady of the United States? ||| First Lady Michelle Obama. The first lady of the United States is not elected, has no constitutional duties and receives no salary, but that doesnât mean the position is without its privileges â including a staff of 22 White House employees who make a combined nearly $1.5 million per year. ||| When did Melania Trump become a model? ||| Melania Trump is the current First Lady of the United States and wife of the 45th U.S. President Donald Trump. She was born in Novo Mesto, Slovenia and grew up in Sevnica, in the Lower Sava Valley. ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| Meet Melania Trump, a new model for first lady. Melani |||| Reformulation: "
0,When did social security start in the United States (US)?,Query: When did social security start in the US? |||| Context:  |||| Reformulation: 
1,Was social security mandatory?,"Query: Was it mandatory? |||| Context: When did social security start in the United States (US)? ||| In the United States, Social Security is the commonly used term for the federal Old-Age, Survivors, and Disability Insurance (OASDI) program. The original Social Security Act was signed into law by President Franklin Roosevelt in 1935, and the current version of the Act, as amended, encompasses several social welfare and social insurance programs. |||| Reformulation: "
2,Who received the first social security check?,"Query: Who received the first check? |||| Context: Was social security mandatory? ||| Over the years, the law changed. Most employees have Social Security protection, because. ||| When did social security start in the United States (US)? ||| In the United States, Social Security is the commonly used term for the federal Old-Age, Survivors, and Disability Insurance (OASDI) program. The original Social Security Act was signed into law by President Franklin Roosevelt in 1935, and the current version of the Act, as amended, encompasses several social welfare and social insurance programs. |||| Reformulation: "
3,When did the government start borrowing from social security?,"Query: When did the government start borrowing from it? |||| Context: Who received the first social security check? ||| The First Social Security Card. John David Sweeney, Jr., of Westchester County, New York, was the person who was issued Social Security Number 055-09-0001 in November 1936. ||| Was social security mandatory? ||| Over the years, the law changed. Most employees have Social Security protection, because. ||| When did social security start in the United States (US)? ||| In the United States, Social Security is the commonly used term for the federal Old-Age, Survivors, and Disability Insurance (OASDI) program. The original Social Security Act was signed into law by President Franklin Roosevelt in 1935, and the current version of the Act, as amended, encompasses several social welfare and social insurance programs. |||| Reformulation: "
4,How much money is owed to social security?,"Query: How much is owed? |||| Context: When did the government start borrowing from social security? ||| * No money has been taken from the Social Security program. [200] [201] By law, Social Security surpluses must be loaned to the federal government, [202] [203] which is a requirement that was established in the original Social Security Act of 1935.rom 1937 until 1942, Social Security was to pay benefits to retirees in the form of a single, lump-sum refund payment. ||| Who received the first social security check? ||| The First Social Security Card. John David Sweeney, Jr., of Westchester County, New York, was the person who was issued Social Security Number 055-09-0001 in November 1936. ||| Was social security mandatory? ||| Over the years, the law changed. Most employees have Social Security protection, because. ||| When did social security start in the United States (US)? ||| In the United States, Social Security is the commonly used term for the federal Old-Age, Survivors, and Disability Insurance (OASDI) program. The |||| Reformulation: "
5,When will social security run out of money?,"Query: When will it run out of money? |||| Context: How much money is owed to social security? ||| (CBO expects that those taxes will account for only about 4 percent of the tax revenues received by those trust funds, which receive the other 96 percent of their tax revenues from payroll taxes. ) ||| When did the government start borrowing from social security? ||| * No money has been taken from the Social Security program. [200] [201] By law, Social Security surpluses must be loaned to the federal government, [202] [203] which is a requirement that was established in the original Social Security Act of 1935.rom 1937 until 1942, Social Security was to pay benefits to retirees in the form of a single, lump-sum refund payment. ||| Who received the first social security check? ||| The First Social Security Card. John David Sweeney, Jr., of Westchester County, New York, was the person who was issued Social Security Number 055-09-0001 in November 1936. ||| Was social security mandatory? ||| Over the years, the law changed. Most employees have |||| Reformulation: "
6,Wow! What will happen if social security runs out of money?,"Query: Wow! What will happen? |||| Context: When will social security run out of money? |||  ||| How much money is owed to social security? ||| (CBO expects that those taxes will account for only about 4 percent of the tax revenues received by those trust funds, which receive the other 96 percent of their tax revenues from payroll taxes. ) ||| When did the government start borrowing from social security? ||| * No money has been taken from the Social Security program. [200] [201] By law, Social Security surpluses must be loaned to the federal government, [202] [203] which is a requirement that was established in the original Social Security Act of 1935.rom 1937 until 1942, Social Security was to pay benefits to retirees in the form of a single, lump-sum refund payment. ||| Who received the first social security check? ||| The First Social Security Card. John David Sweeney, Jr., of Westchester County, New York, was the person who was issued Social Security Number 055-09-0001 in November 1936. ||| Was social security mandatory? ||| |||| Reformulation: "
7,Can social security be fixed?,"Query: Can it be fixed? |||| Context: Wow! What will happen if social security runs out of money? ||| Best Answer: Social Security is NOT in debt. It is a trust fund. ||| When will social security run out of money? |||  ||| How much money is owed to social security? ||| (CBO expects that those taxes will account for only about 4 percent of the tax revenues received by those trust funds, which receive the other 96 percent of their tax revenues from payroll taxes. ) ||| When did the government start borrowing from social security? ||| * No money has been taken from the Social Security program. [200] [201] By law, Social Security surpluses must be loaned to the federal government, [202] [203] which is a requirement that was established in the original Social Security Act of 1935.rom 1937 until 1942, Social Security was to pay benefits to retirees in the form of a single, lump-sum refund payment. ||| Who received the first social security check? ||| The First Social Security Card. John David Sweeney, Jr., of Westchester County |||| Reformulation: "
8,How much of a tax increase will keep social security solvent?,"Query: How much of an increase? |||| Context: Can social security be fixed? ||| Social Security does not make fixed appointments. You will be told what day to arrive to apply for Social Security survivor benefits for a child, but service on any given day is first-come, first-served. ||| Wow! What will happen if social security runs out of money? ||| Best Answer: Social Security is NOT in debt. It is a trust fund. ||| When will social security run out of money? |||  ||| How much money is owed to social security? ||| (CBO expects that those taxes will account for only about 4 percent of the tax revenues received by those trust funds, which receive the other 96 percent of their tax revenues from payroll taxes. ) ||| When did the government start borrowing from social security? ||| * No money has been taken from the Social Security program. [200] [201] By law, Social Security surpluses must be loaned to the federal government, [202] [203] which is a requirement that was established in the original Social Security Act of 1935.rom 1937  |||| Reformulation: "
0,Why were the Grateful Dead such an influential live band?,Query: Why were the Dead such an influential live band? |||| Context:  |||| Reformulation: 
1,Why did the Grateful Dead allow live recordings?,Query: Why did they allow live recordings? |||| Context: Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
2,Did the Grateful Dead have a number one hit?,Query: Did they have a #1 hit? |||| Context: Why did the Grateful Dead allow live recordings? |||  ||| Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
3,Who was the leader of the Grateful Dead?,Query: Who was the leader? |||| Context: Did the Grateful Dead have a number one hit? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
4,How did Jerry Garcia lose his finger?,Query: How did he lose his finger? |||| Context: Who was the leader of the Grateful Dead? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
5,What was Jerry Garcia's relationship to Jefferson Airplane?,Query: What was his relationship to the Airplane? |||| Context: How did Jerry Garcia lose his finger? |||  ||| Who was the leader of the Grateful Dead? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
6,Is Cassidy about Jack Casady?,Query: Is Cassidy about Jack Casady? |||| Context: What was Jerry Garcia's relationship to Jefferson Airplane? |||  ||| How did Jerry Garcia lose his finger? |||  ||| Who was the leader of the Grateful Dead? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
7,Who wrote Cassidy?,Query: Who wrote it? |||| Context: Is Cassidy about Jack Casady? ||| Jack Cassidy. Longtime CEO Jack Cassidy is stepping down from the top spot at Cincinnati Bell Inc. and will be replaced by Ted Torbeck. ||| What was Jerry Garcia's relationship to Jefferson Airplane? |||  ||| How did Jerry Garcia lose his finger? |||  ||| Who was the leader of the Grateful Dead? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
8,What else did John Barlow and Bob Weir write?,Query: What else did they write? |||| Context: Who wrote Cassidy? |||  ||| Is Cassidy about Jack Casady? ||| Jack Cassidy. Longtime CEO Jack Cassidy is stepping down from the top spot at Cincinnati Bell Inc. and will be replaced by Ted Torbeck. ||| What was Jerry Garcia's relationship to Jefferson Airplane? |||  ||| How did Jerry Garcia lose his finger? |||  ||| Who was the leader of the Grateful Dead? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
9,Why did the Grateful Dead break up?,Query: Why did the band break up? |||| Context: What else did John Barlow and Bob Weir write? |||  ||| Who wrote Cassidy? |||  ||| Is Cassidy about Jack Casady? ||| Jack Cassidy. Longtime CEO Jack Cassidy is stepping down from the top spot at Cincinnati Bell Inc. and will be replaced by Ted Torbeck. ||| What was Jerry Garcia's relationship to Jefferson Airplane? |||  ||| How did Jerry Garcia lose his finger? |||  ||| Who was the leader of the Grateful Dead? |||  ||| Did the Grateful Dead have a number one hit? |||  ||| Why did the Grateful Dead allow live recordings? |||  ||| Why were the Grateful Dead such an influential live band? |||  |||| Reformulation: 
0,Who are some of the well-known Information Retrieval researchers?,Query: Who are some of the well-known Information Retrieval researchers? |||| Context:  |||| Reformulation: 
1,What Information Retrieval research did Bruce Croft work on?,Query: What did he work on? |||| Context: Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: 
2,Who are some important British Information Retrieval researchers?,Query: Who are some important British ones? |||| Context: What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: 
3,What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems?,Query: What did his studies contribute to evaluation? |||| Context: Who are some important British Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: 
4,What are some criticisms of the Cranfield project experiments?,Query: What are some criticisms of the experiments? |||| Context: What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: 
5,How did the Cranfield Experiments influence modern information retrieval evaluation initiatives?,Query: How did they influence modern initiatives? |||| Context: What are some criticisms of the Cranfield project experiments? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: 
6,What is TREC for information retrieval research?,Query: What is TREC? |||| Context: How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: 
7,What are some recent TREC tasks?,Query: What are some recent tasks? |||| Context: What is TREC for information retrieval research? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: 
8,e-Discovery?  What's that?,Query: e-Discovery?  What's that? |||| Context: What are some recent TREC tasks? |||  ||| What is TREC for information retrieval research? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: 
9,What are the important components of an information retrieval test collection?,"Query: What are the important components of a test collection? |||| Context: e-Discovery?  What's that? ||| electronic discovery (e-discovery or ediscovery) Electronic discovery (also called e-discovery or ediscovery) refers to any process in which electronic data is sought, located, secured, and searched with the intent of using it as evidence in a civil or criminal legal case. ||| What are some recent TREC tasks? |||  ||| What is TREC for information retrieval research? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: "
10,What about evaluation benchmarks for music information retrieval?,"Query: What about benchmarks for music? |||| Context: What are the important components of an information retrieval test collection? |||  ||| e-Discovery?  What's that? ||| electronic discovery (e-discovery or ediscovery) Electronic discovery (also called e-discovery or ediscovery) refers to any process in which electronic data is sought, located, secured, and searched with the intent of using it as evidence in a civil or criminal legal case. ||| What are some recent TREC tasks? |||  ||| What is TREC for information retrieval research? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  ||| Who are some of the well-known Information Retrieval researchers? |||  |||| Reformulation: "
11,What are important evaluation measures for web search engines?,"Query: What are important measures for web search engines? |||| Context: What about evaluation benchmarks for music information retrieval? |||  ||| What are the important components of an information retrieval test collection? |||  ||| e-Discovery?  What's that? ||| electronic discovery (e-discovery or ediscovery) Electronic discovery (also called e-discovery or ediscovery) refers to any process in which electronic data is sought, located, secured, and searched with the intent of using it as evidence in a civil or criminal legal case. ||| What are some recent TREC tasks? |||  ||| What is TREC for information retrieval research? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| Who are some important British Information Retrieval researchers? |||  ||| What Information Retrieval research did Bruce Croft work on? |||  || |||| Reformulation: "
12,What are important online evaluation metrics for web search?,"Query: What about online ones? |||| Context: What are important evaluation measures for web search engines? |||  ||| What about evaluation benchmarks for music information retrieval? |||  ||| What are the important components of an information retrieval test collection? |||  ||| e-Discovery?  What's that? ||| electronic discovery (e-discovery or ediscovery) Electronic discovery (also called e-discovery or ediscovery) refers to any process in which electronic data is sought, located, secured, and searched with the intent of using it as evidence in a civil or criminal legal case. ||| What are some recent TREC tasks? |||  ||| What is TREC for information retrieval research? |||  ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? |||  ||| What are some criticisms of the Cranfield project experiments? |||  ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? |||  ||| Who are some important British Information Retrieval researchers? |||   |||| Reformulation: "
0,When did the Black Lives Matter campaign begin?,Query: When did the Black Lives Matter campaign begin? |||| Context:  |||| Reformulation: 
1,Tell me more about the shooting of Trayvon Martin.,Query: Tell me more about what happened. |||| Context: When did the Black Lives Matter campaign begin? |||  |||| Reformulation: 
2,Why was George Zimmerman acquitted?,Query: Why was he acquitted? |||| Context: Tell me more about the shooting of Trayvon Martin. |||  ||| When did the Black Lives Matter campaign begin? |||  |||| Reformulation: 
3,And how what happened to Michael Brown?,Query: And how about what happened to Brown? |||| Context: Why was George Zimmerman acquitted? ||| George Zimmerman auctioning off gun used to kill Trayvon Martin. George Zimmerman is trying to sell the gun he killed unarmed teenager Trayvon Martin with. ||| Tell me more about the shooting of Trayvon Martin. |||  ||| When did the Black Lives Matter campaign begin? |||  |||| Reformulation: 
4,"Who named the movement ""Black Lives Matter""?",Query: Who named the movement? |||| Context: And how what happened to Michael Brown? |||  ||| Why was George Zimmerman acquitted? ||| George Zimmerman auctioning off gun used to kill Trayvon Martin. George Zimmerman is trying to sell the gun he killed unarmed teenager Trayvon Martin with. ||| Tell me more about the shooting of Trayvon Martin. |||  ||| When did the Black Lives Matter campaign begin? |||  |||| Reformulation: 
5,What was the US reaction to the Black Lives Matter movement?,"Query: What was the US reaction to it? |||| Context: Who named the movement ""Black Lives Matter""? |||  ||| And how what happened to Michael Brown? |||  ||| Why was George Zimmerman acquitted? ||| George Zimmerman auctioning off gun used to kill Trayvon Martin. George Zimmerman is trying to sell the gun he killed unarmed teenager Trayvon Martin with. ||| Tell me more about the shooting of Trayvon Martin. |||  ||| When did the Black Lives Matter campaign begin? |||  |||| Reformulation: "
6,Tell me more about the Blue Lives Matter movement.,"Query: Tell me more about the movement of the police supporters. |||| Context: What was the US reaction to the Black Lives Matter movement? ||| There have been many reactions to the Black Lives Matter movement. The U.S. population's perception of Black Lives Matter varies considerably by race. ||| Who named the movement ""Black Lives Matter""? |||  ||| And how what happened to Michael Brown? |||  ||| Why was George Zimmerman acquitted? ||| George Zimmerman auctioning off gun used to kill Trayvon Martin. George Zimmerman is trying to sell the gun he killed unarmed teenager Trayvon Martin with. ||| Tell me more about the shooting of Trayvon Martin. |||  ||| When did the Black Lives Matter campaign begin? |||  |||| Reformulation: "
7,Why were Rafael Ramos and Wenjian Liu killed?,"Query: Why were they killed? |||| Context: Tell me more about the Blue Lives Matter movement. |||  ||| What was the US reaction to the Black Lives Matter movement? ||| There have been many reactions to the Black Lives Matter movement. The U.S. population's perception of Black Lives Matter varies considerably by race. ||| Who named the movement ""Black Lives Matter""? |||  ||| And how what happened to Michael Brown? |||  ||| Why was George Zimmerman acquitted? ||| George Zimmerman auctioning off gun used to kill Trayvon Martin. George Zimmerman is trying to sell the gun he killed unarmed teenager Trayvon Martin with. ||| Tell me more about the shooting of Trayvon Martin. |||  ||| When did the Black Lives Matter campaign begin? |||  |||| Reformulation: "
8,What else motivates the Black Lives Matter movement?,"Query: What else motivates the Black Lives Matter movement? |||| Context: Why were Rafael Ramos and Wenjian Liu killed? |||  ||| Tell me more about the Blue Lives Matter movement. |||  ||| What was the US reaction to the Black Lives Matter movement? ||| There have been many reactions to the Black Lives Matter movement. The U.S. population's perception of Black Lives Matter varies considerably by race. ||| Who named the movement ""Black Lives Matter""? |||  ||| And how what happened to Michael Brown? |||  ||| Why was George Zimmerman acquitted? ||| George Zimmerman auctioning off gun used to kill Trayvon Martin. George Zimmerman is trying to sell the gun he killed unarmed teenager Trayvon Martin with. ||| Tell me more about the shooting of Trayvon Martin. |||  ||| When did the Black Lives Matter campaign begin? |||  |||| Reformulation: "
